Tiempo_s,COM4_uV,COM7_uV
27.396,2.81161295041749,4.176395116696064
27.4,0.9213552694557214,4.166732195898149
27.404,0.9433465239750063,1.8076338814698545
27.408,2.088695338319249,1.7073712650077795
27.412,1.957903701960281,3.1673712626523454
27.416,1.9132260671032744,4.785078499626671
27.42,3.9892788244443826,6.091127387118291
27.424,5.69841374533195,6.679358104073891
27.428,3.8460154953930044,6.192003780899732
27.432,0.5196792824157681,3.405425660616956
27.436,-0.234592829692152,0.5006265947131325
27.44,1.0908363300727357,4.472088488899011
27.444,1.6821194062522808,14.01424765160727
27.448,1.8699430759514377,16.723721749428968
27.452,2.6295527804387726,9.839029486322573
27.456,2.080597335165766,4.9401623253775
27.46,0.30284080443213557,6.734464779105025
27.464,0.5308650503555401,8.785953096981466
27.468,1.7410413495919332,8.067718080714826
27.472,0.3075957238762288,5.815969287663002
27.476,-1.3293252988778814,2.7831062134739852
27.48,0.1980969415225753,1.6490059762424636
27.484,1.6824377696880428,3.571825957699062
27.488,1.478463387937797,5.620275818764412
27.492,3.0554596745035374,7.155136987087872
27.496,5.510200318736096,8.031901088738227
27.5,4.975781394698977,5.862301985478588
27.504,3.301717096610468,4.246187561414963
27.508,3.441207738467934,7.586354632177709
27.512,3.7286302442350996,9.865549342258344
27.516,2.3546363218666038,7.765915029505493
27.52,-0.17489544690749792,8.131271414590756
27.524,-2.1752713867070863,11.299618508185738
27.528,-1.4874374581740306,11.750346687598693
27.532,1.041301030326789,11.36271679390033
27.536,2.3461248913851156,12.58161395214962
27.54,2.9497389172165462,14.225171694510962
27.544,4.2449225073458665,16.37638423620562
27.548,3.9575667074910976,15.686778867172475
27.552,1.5307579359499612,10.983899712465536
27.556,0.024612985862032755,11.058569060126992
27.56,0.14397134893538266,16.331232763828098
27.564,0.3900059884506444,14.884079884181332
27.568,0.35781457407904216,8.446552867024224
27.572,-0.2879574325208819,8.818839903713219
27.576,-1.1535012722504114,12.82977449937069
27.58,-0.6631602136667629,11.020406728926254
27.584,0.3220395434768484,6.0521434790153315
27.588,-0.48795137222148555,5.037158533961449
27.592,-1.83898245598839,7.321886048562675
27.596,-0.9889669831971163,6.335161760021322
27.6,1.1243187403887334,0.12069371611913837
27.604,1.5282892753266784,-4.019605123072147
27.608,-0.041594065590879414,-1.7921055223512
27.612,-1.5581065839790629,0.9691716079457429
27.616,-2.2983901476233526,1.720417374663544
27.62,-2.707985990558182,4.197831170226063
27.624,-2.1360323565807944,6.570140004262726
27.628,-0.28661329489224385,5.576339787756634
27.632,0.9531666662738029,5.109132340299965
27.636,0.2834152376817446,8.611197366700065
27.64,-0.4957923421437571,13.857497631253139
27.644,0.9544548023145775,16.72960323059469
27.648,3.325271623327213,13.318912353051235
27.652,2.9051055974341757,5.12192640304146
27.656,0.1828642852241028,0.7532166647103296
27.66,-0.2556111926928202,3.5957607337901685
27.664,1.460673390924672,7.107879627990489
27.668,1.079424268645446,7.646381778285555
27.672,-0.186616581437963,8.670087058707873
27.676,1.3386894610020508,11.146113744525998
27.68,3.2980151316050708,12.07544736720404
27.684,2.7202752028268526,10.890296881516072
27.688,2.1532582779704232,9.023416892107821
27.692,3.703854049902411,6.243577085040476
27.696,5.485723079646895,3.684500066295202
27.7,5.303574864009997,5.643217984838838
27.704,3.003808020033491,11.82364639648484
27.708,0.8216717400051203,15.23474549120371
27.712,1.0850973538996151,13.503627518225514
27.716,2.5715106953502915,10.572525797845222
27.72,2.9448534616553506,6.018188592690234
27.724,2.525315324326566,-0.5300565048782637
27.728,1.8747166965902675,-1.7958334232114073
27.732,0.4774015217924798,3.1426399544018855
27.736,-1.027282398030183,3.501613726091338
27.74,-1.7616924249004722,-2.288732367342428
27.744,-1.7899011086229382,-3.1668156967126873
27.748,-0.962755314533889,1.7601853773394938
27.752,0.20004290696956728,1.9290202495577047
27.756,0.6875404641932237,-3.188795142024804
27.76,1.3588493523514924,-3.278051680772874
27.764,3.0631308022578647,3.173626440590546
27.768,4.292795292957234,6.743058646905714
27.772,4.129063982095659,4.478318203239036
27.776,3.3197556183549297,2.8291785298325642
27.78,1.8784442074111043,3.9486250652494226
27.784,0.20777272110005168,5.093869452433155
27.788,0.2961739878019255,6.745378058507195
27.792,2.520772332137903,7.615313670175888
27.796,4.600386388553893,3.6179919898067667
27.8,4.986118771336746,-0.9379164523464931
27.804,4.441058219788124,0.9581486888388886
27.808,4.483646390347504,5.210897920232067
27.812,5.336994370224408,5.997332644691781
27.816,5.186376762674906,5.201553824690279
27.82,2.7560583317426506,2.256084022373737
27.824,0.550814529249184,-4.92196059933935
27.828,1.741371010559667,-9.339371416165196
27.832,4.070232357063495,-5.970666457670861
27.836,3.30877159189822,-1.992145055321862
27.84,1.5945805111731994,-2.344835830451663
27.844,3.196418239045756,-3.4368821093400372
27.848,5.065867425174306,-4.062786864540337
27.852,2.6119527985970876,-4.633187832053481
27.856,-0.9573820470527801,-3.2207701120212735
27.86,-1.665750552218383,-2.586266640823491
27.864,-2.1127883975199877,-6.616265711672639
27.868,-4.157203972489999,-10.765246368299664
27.872,-4.994104059076487,-10.020377600937813
27.876,-3.77513049498258,-6.312443269041781
27.88,-2.64195156694651,-2.4382143202512356
27.884,-2.4767974807720003,-1.4750646034011918
27.888,-2.936821071650104,-5.3771541220396
27.892,-3.104711226428158,-7.166850582817946
27.896,-1.903448377402274,-1.8434385851685038
27.9,-0.48376519659005074,0.9892458135893505
27.904,-0.2651338082079999,-3.3006391200315477
27.908,0.46866770778382905,-3.114174828304664
27.912,2.0800192263668036,4.2194804411743885
27.916,1.2268498436479298,5.988499274167209
27.92,-1.4529720544582014,-0.852373676160247
27.924,-0.8235377910241567,-6.771821251238392
27.928,2.2963158905113485,-7.669408178194698
27.932,2.2553640562948996,-6.177877297640517
27.936,-0.05977007440234794,-4.359924399866645
27.94,-0.30169249032144313,-3.291926837216841
27.944,-0.08349589451637862,-3.227875846752765
27.948,-1.0916281122048481,-4.533346393545706
27.952,-0.18782274386287556,-7.148619535961837
27.956,1.5267187854201731,-6.815409608918292
27.96,-0.0719560941631876,-0.7588376622889434
27.964,-1.4456849017691358,4.164456232536752
27.968,1.0050285672320394,1.4484900922365638
27.972,1.8107793193495272,-3.786391095226368
27.976,-1.015672962096479,-4.502106103846911
27.98,-1.5769196598240476,-1.683730965800435
27.984,-0.46137819452866824,0.88756434656342
27.988,-2.308439911065874,1.3554300523756222
27.992,-3.3907248758657085,-0.6415768793008509
27.996,-0.8711729287582225,-3.6174228911289603
28.0,-0.8611160583087695,-6.255230458625182
28.004,-4.6329706012713014,-7.788551063232939
28.008,-5.294930950647231,-6.758381588252622
28.012,-2.592500704005475,-5.944686208161385
28.016,-2.5568186393812153,-10.080953729350684
28.02,-4.688273013109367,-12.964314135401002
28.024,-4.573611296634802,-5.9791992285139015
28.028,-3.406947102799501,2.5944059314544456
28.032,-4.125793472389066,1.39171600234029
28.036,-4.697107522707155,-4.379675420548416
28.04,-2.7065484355037865,-6.859973072043315
28.044,-0.9537189935316825,-7.085322315828218
28.048,-2.875935888894359,-6.74043551280534
28.052,-6.378282380065636,-7.804474000026577
28.056,-7.024032935367838,-11.053582825348226
28.06,-5.070916219009359,-10.21744438974947
28.064,-4.342623712744427,-4.082103488665792
28.068,-5.424801222211551,-0.794992658912482
28.072,-6.12115924824592,-1.8768131995416222
28.076,-6.57978601973182,-4.416431496126974
28.08,-6.9535318898477065,-9.174843304172677
28.084,-5.023417154693646,-10.109571775887627
28.088,-2.3802392629588853,-2.460638133456729
28.092,-3.36247970024682,1.522845894391104
28.096,-5.67623968478113,-5.3638490675268535
28.1,-5.130681980915949,-11.130648838995697
28.104,-4.641227062705155,-9.798587298080921
28.108,-5.79126155724688,-7.847646893536304
28.112,-4.669149428153239,-6.85446981164354
28.116,-2.9939576342873133,-5.689732976046171
28.12,-4.76954018756746,-5.779335181584162
28.124,-5.421860219983625,-5.3269418709354746
28.128,-2.487271790319055,-3.215818294859905
28.132,-2.3758891348253774,-1.489061348999778
28.136,-4.954148441077208,0.17928942560109995
28.14,-3.744711339525248,-0.4454469844770168
28.144,-1.9062563627076796,-7.54690117167941
28.148,-4.749576411472075,-14.06818256859614
28.152,-6.846624267030384,-10.514339399812211
28.156,-4.326270106472596,-3.2744406644505357
28.16,-2.4947499884354096,-1.5165329707996165
28.164,-2.9146579781361144,-1.6856012026980611
28.168,-2.017144043251071,-0.8132229619514071
28.172,-1.296933383947784,-1.8659998954304156
28.176,-3.0944931915140286,-2.1604016201275655
28.18,-4.104697871024841,0.8437192224594741
28.184,-2.6424713341595916,1.9763845097248156
28.188,-1.3285330359737886,0.9729541543931588
28.192,-0.14582542073721982,2.7143707093114235
28.196,1.931518020278113,3.813293446587786
28.2,1.955217103241098,0.9017965317612973
28.204,-1.2627202372238115,-0.1821604262801162
28.208,-4.172373119579698,1.4731810883448824
28.212,-5.598330256473998,0.4254146775142762
28.216,-7.102966591087314,-0.13712455368363496
28.22,-7.403420147811612,4.216262493682477
28.224,-5.647440620771324,7.004477700681578
28.228,-4.656148567944489,4.027425905444499
28.232,-5.256558427708411,1.9965283198797752
28.236,-5.2239957011410105,5.4604824233948195
28.24,-4.216832866022902,9.608060836137444
28.244,-3.3093456991879564,8.336077218660773
28.248,-3.005638167406178,3.257524938195888
28.252,-3.7415936487249093,2.220254232314553
28.256,-4.802903368181195,5.9729870062231605
28.26,-5.366567644960065,6.191572403492662
28.264,-6.654671113049476,2.4970881477781957
28.268,-8.333237158620072,2.0849286087357677
28.272,-7.944141781534663,1.875443811873689
28.276,-6.429929840837213,-2.5262664869057234
28.28,-6.063872459197556,-2.1240654756078645
28.284,-5.148907102597606,5.631294064218162
28.288,-2.1323348361267613,7.9583282220598335
28.292,0.5541433177683729,3.7868025606294546
28.296,0.6632454189663219,4.27639214507132
28.3,-0.6088424565372361,5.337003222716929
28.304,-0.19929415763287014,-1.7497779323310345
28.308,2.59952889289147,-6.885701611294399
28.312,4.193624312631,-2.232424872653418
28.316,2.4866450519852012,0.12515220232098478
28.32,0.5806116914485254,-5.000134421189268
28.324,0.2758218515808625,-5.721824484213622
28.328,-0.48762201067593763,-0.49874385920171616
28.332,-1.8498072049601655,0.2571074037337424
28.336,-1.9711099498434947,-1.7408714859722059
28.34,-0.9031818751288271,-0.21197324572341314
28.344,0.1918420810614906,-1.3214544052572745
28.348,0.2647434549132209,-6.844552662729342
28.352,-0.8757728519879321,-6.178235181854781
28.356,-1.939697061860921,-0.6046081120891031
28.36,-2.711463474678563,-0.9408470890796368
28.364,-3.1579181481510314,-2.0816135440310455
28.368,-0.8123657059800398,2.9158576251101938
28.372,2.904762220805914,3.769685425689234
28.376,1.9000719039069591,-2.0553059162061724
28.38,-2.2845472804294236,-2.1898446024372724
28.384,-2.5855320598396396,0.7344882956464553
28.388,-0.9076782077448932,-4.214490823506847
28.392,-2.505696772473253,-9.374177578348094
28.396,-4.248714514817831,-5.46588786925089
28.4,-3.2030445687733478,0.09623463493871398
28.404,-2.908519061940512,0.6531986539945789
28.408,-4.304599738532492,-3.023143034214621
28.412,-4.620968149494271,-9.641424078051514
28.416,-3.9234814826343865,-12.020846105073652
28.42,-2.931451675430501,-5.213885595657889
28.424,-0.7112510281426069,0.05109824142384456
28.428,1.3900405552954114,-2.5558584536858096
28.432,1.0104134926174453,-1.2248554272741985
28.436,-0.5485317191645878,7.691187698331312
28.44,-1.1359569351466952,11.422513003604697
28.444,-2.160614040537455,8.343406558593552
28.448,-4.618679669623121,8.56379207895514
28.452,-5.129285635181902,9.271326066212586
28.456,-2.0342780448328637,2.3409686314971054
28.46,0.5164955039507362,-4.233813292717286
28.464,0.1810991685288749,-1.216133508805502
28.468,-0.4897594009596031,2.1179720004056994
28.472,-1.4346815059502434,-2.7239290152047957
28.476,-4.401114781008265,-5.56097025867658
28.48,-6.46689105956207,0.48833531152381404
28.484,-5.397671749760387,3.7822985883182136
28.488,-4.718409126833767,-1.9535080838965293
28.492,-5.434573496026337,-5.52708512651842
28.496,-3.8787026302015795,-2.3802981129217002
28.5,-1.4902653238775865,-2.176932095914691
28.504,-3.112798872103197,-6.751152765504609
28.508,-6.0666842011876625,-8.523207861421447
28.512,-4.9151173571683735,-7.631166978371853
28.516,-2.477398537339745,-8.018003873379351
28.52,-3.4043980833723486,-8.384134832528598
28.524,-4.848412847028557,-8.957326843446648
28.528,-3.971899466304002,-10.930894492413147
28.532,-3.4288105737161727,-11.187525829656275
28.536,-2.903159947034413,-10.389962508844295
28.54,0.5498733465085176,-11.802916603798867
28.544,2.8395845108386997,-10.033186985532483
28.548,-0.8220544111390107,-2.113797911341095
28.552,-5.195832536788394,1.7071871300228485
28.556,-4.8065897363401024,-2.701506524745932
28.56,-3.301489007446217,-4.920795929617071
28.564,-3.310992237347395,-1.4154118143660845
28.568,-1.9842053801047697,-0.07681191752518313
28.572,-0.17973425315468805,-2.182284751516427
28.576,-0.9939524388881371,-2.4988920620027852
28.58,-2.2066992897705395,-1.6568820392973158
28.584,-1.5567743193341568,-1.8839758479854225
28.588,-1.172992366154757,-1.3845773498445424
28.592,-1.4105206163950574,-2.7528799978956613
28.596,-0.6954507741100912,-9.881318153617826
28.6,-0.5935559380684072,-14.364519644490926
28.604,-2.285314185396773,-7.383745172628603
28.608,-3.297474978710775,1.308329511462295
28.612,-2.601924652712387,0.1018605355676695
28.616,-2.501504742816922,-5.170988197907649
28.62,-3.9612684264647466,-6.478403640237174
28.624,-4.852326835721292,-5.538843763325456
28.628,-3.141629625190144,-3.99720014755515
28.632,-0.11129405033711773,-1.6819119839384624
28.636,1.0722691546935468,-0.16520186944089488
28.64,0.06179863346625308,0.6899277758318543
28.644,-0.5690286243601916,1.8322376426142029
28.648,0.3629762569083708,3.545045617169498
28.652,2.026405946113334,5.828151326223393
28.656,3.512620880895004,3.9633051496382823
28.66,4.0057805395861585,-4.062511066128097
28.664,3.5160902745318374,-7.835359921376781
28.668,3.342051184329641,-2.844264553607333
28.672,3.84297470894838,-0.17314944738010096
28.676,3.6793889107705002,-1.9385959249062346
28.68,1.9999454543077662,0.17925472320856173
28.684,-0.47035936791430394,2.5292615921902764
28.688,-2.038991591498056,0.23208279869299897
28.692,-1.6639029664902627,0.563154940180695
28.696,-0.31918471330023157,4.5136511112805895
28.7,0.5303449038881556,5.252401667121442
28.704,0.8500238832755237,4.359191950299447
28.708,1.0556694485417726,4.50383508745098
28.712,1.3077981119088011,3.7358819915174486
28.716,2.1953993135721133,4.236037600751993
28.72,3.5832218275675696,4.973971751228461
28.724,3.9667652694871203,-0.13207423107980173
28.728,2.9274354258288486,-6.032566678175302
28.732,1.9985062314898108,-4.279674280553747
28.736,2.3847505692984363,0.20246034423604486
28.74,3.8287850646178336,2.103524038305075
28.744,5.132211385649961,3.520596959850863
28.748,5.015854451336514,1.7693179284396814
28.752,3.6866863589789935,-4.255734412586818
28.756,2.6187956026158705,-5.721481479430565
28.76,2.2414409085037,-0.6639698110682377
28.764,2.5369030018976857,2.76178585491179
28.768,4.0884859369258,3.924998718364729
28.772,5.105362494371167,6.272338821760263
28.776,2.7171710164143574,6.75800399291489
28.78,-0.5757536965597836,5.918984524925633
